axis_tau,coordinate_time,resolution,record,variable,term,abs_max,value,rho,z,rhs_difference,geometric_difference,trace_difference,nonlinear_difference,lie_difference,hessian_difference,ricci_tensor_difference,trace_lapse_difference,trace_ricci_difference
0.125,0.2029627528643316,256,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_advective_y,0.2174694384746286,0.2174694384746286,5.1875,0.375,,,,,,,,,
0.125,0.2029627528643316,256,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_advective_z,0,0,16,16,,,,,,,,,
0.125,0.2029627528643316,256,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_expansion_x,0.37341130702658754,-0.37341130702658754,4.9375,0,,,,,,,,,
0.125,0.2029627528643316,256,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_expansion_y,0.25700973079223216,0.25700973079223216,5.25,0.375,,,,,,,,,
0.125,0.2029627528643316,256,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_expansion_z,0,-0,16,16,,,,,,,,,
0.125,0.2029627528643316,256,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_ddiv_x,1.1387298268597541,1.1387298268597541,4.8125,0,,,,,,,,,
0.125,0.2029627528643316,256,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_ddiv_y,1.0191874729581722,1.0191874729581722,5.1875,-0.4375,,,,,,,,,
0.125,0.2029627528643316,256,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_ddiv_z,0,0,16,16,,,,,,,,,
0.125,0.2029627528643316,256,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_contraction_x,0.26298275584422054,0.26298275584422054,5,0,,,,,,,,,
0.125,0.2029627528643316,256,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_contraction_y,0.15537765069423026,0.15537765069423026,5.25,-0.3125,,,,,,,,,
0.125,0.2029627528643316,256,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_contraction_z,0,0,16,16,,,,,,,,,
0.125,0.2029627528643316,256,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_second_x,3.5023356109274157,3.5023356109274157,4.8125,0,,,,,,,,,
0.125,0.2029627528643316,256,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_second_y,3.0138081843351401,-3.0138081843351401,5.1875,0.4375,,,,,,,,,
0.125,0.2029627528643316,256,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_second_z,0,0,16,16,,,,,,,,,
0.125,0.2029627528643316,256,Z4C_AXIS_RHS_PAIR_DIAGNOSTIC,,,,,,16,0,0,0,0,0,0,0,0,0
0.125,0.2029627528643316,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_chi,,,,,,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_gxx,,,,,,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_gxy,,,,,,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_gxz,,,,,,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_gyy,,,,,,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_gyz,,,,,,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_gzz,,,,,,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_Khat,,,,,,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_Axx,,,,,,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_Axy,,,,,,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_Axz,,,,,,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_Ayy,,,,,,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_Ayz,,,,,,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_Azz,,,,,,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_Gamx,,,,,,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_Gamy,,,,,,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_Gamz,,,,,,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_Theta,,,,,,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_alpha,,,,,,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_betax,,,,,,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_betay,,,,,,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_betaz,,,,,,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_Bx,,,,,,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_By,,,,,,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_STAGE_DIAGNOSTIC,z4c_Bz,,,,,,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_chi,,,,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_gxx,,,,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_gxy,,,,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_gxz,,,,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_gyy,,,,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_gyz,,,,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_gzz,,,,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Khat,,,,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Axx,,,,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Axy,,,,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Axz,,,,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Ayy,,,,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Ayz,,,,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Azz,,,,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Gamx,,,,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Gamy,,,,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Gamz,,,,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Theta,,,,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_alpha,,,,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_betax,,,,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_betay,,,,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_betaz,,,,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Bx,,,,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_By,,,,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_RHS_PHASE_DIAGNOSTIC,z4c_Bz,,,,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_geometric_xx,,-2.7672931848908469e-07,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_geometric_xy,,2.6412220346493829e-15,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_geometric_xz,,0,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_geometric_yy,,-2.1209027379145397e-06,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_geometric_yz,,0,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_geometric_zz,,-2.7672931848908469e-07,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_xx,,8.9145378175657757e-07,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_xy,,0,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_xz,,0,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_yy,,8.9145379420772091e-07,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_yz,,0,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_zz,,8.9145378175657757e-07,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_nonlinear_xx,,-6.7955747067137704e-15,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_nonlinear_xy,,-0,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_nonlinear_xz,,-0,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_nonlinear_yy,,7.4950323864642647e-16,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_nonlinear_yz,,-0,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_nonlinear_zz,,-6.7955747067137704e-15,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_lie_xx,,-1.6476468704772855e-15,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_lie_xy,,-1.1022562535959596e-39,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_lie_xz,,0,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_lie_yy,,-6.5905875739583763e-15,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_lie_yz,,0,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_lie_zz,,-1.6476468704772855e-15,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_divergence_x,,-1.6905877516530737e-22,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_divergence_y,,4.0207305211928839e-13,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_divergence_z,,0,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_lie_x,,-9.1753427319265e-23,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_lie_y,,-9.6697367572310749e-13,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_lie_z,,0,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_damping_x,,-0,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_damping_y,,-0,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_damping_z,,-0,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_lapse_gradient_x,,1.2869936520930282e-23,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_lapse_gradient_y,,-9.0195630038542235e-22,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_lapse_gradient_z,,0,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_hessian_xx,,0.0021132837773164171,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_hessian_xy,,6.4791490705309868e-15,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_hessian_xz,,-0,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_hessian_yy,,-0.0042292414947760724,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_hessian_yz,,-0,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_hessian_zz,,0.0021132837773164171,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_ricci_tensor_xx,,-0.0021135605066349059,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_ricci_tensor_xy,,-3.8379270358816043e-15,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_ricci_tensor_xz,,0,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_ricci_tensor_yy,,0.0042271205920381581,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_ricci_tensor_yz,,0,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_ricci_tensor_zz,,-0.0021135605066349059,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_lapse_xx,,8.9129369081176803e-07,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_lapse_xy,,0,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_lapse_xz,,0,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_lapse_yy,,8.9129370326067531e-07,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_lapse_yz,,0,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_lapse_zz,,8.9129369081176803e-07,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_ricci_xx,,1.6009094480952676e-10,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_ricci_xy,,0,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_ricci_xz,,0,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_ricci_yy,,1.6009094704555438e-10,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_ricci_yz,,0,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,A_trace_ricci_zz,,1.6009094480952676e-10,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_advective_x,,0,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_advective_y,,9.7130286592485334e-23,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_advective_z,,0,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_expansion_x,,-9.4092910196660769e-23,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_expansion_y,,-1.3988084052360516e-21,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_expansion_z,,0,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_ddiv_x,,7.9092832089780576e-24,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_ddiv_y,,-1.1332163633318972e-13,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_ddiv_z,,0,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_contraction_x,,2.3641909491350387e-23,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_contraction_y,,1.3952796951997395e-21,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_contraction_z,,0,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_second_x,,-2.9211709822932672e-23,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_second_y,,-8.536520394835194e-13,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_AXIS_TERM_POINT_DIAGNOSTIC,,Gamma_second_z,,0,0,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_geometric_xx,0.3804238698985315,-0.3804238698985315,5.25,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_geometric_xy,0.07751646288462502,-0.07751646288462502,4.6875,-0.625,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_geometric_xz,0,0,16,16,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_geometric_yy,0.38211213088216722,-0.38211213088216722,5.28125,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_geometric_yz,0,0,16,16,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_geometric_zz,4.1800616150782979,4.1800616150782979,5.21875,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_xx,0.11323516230758944,0.11323516230758944,5.25,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_xy,0.002499015086816948,0.002499015086816948,4.875,0.375,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_xz,0,-0,16,16,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_yy,0.11244234352118285,0.11244234352118285,5.25,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_yz,0,-0,16,16,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_trace_zz,1.1153666221700693,1.1153666221700693,5.21875,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_nonlinear_xx,0.0013153331881020807,-0.0013153331881020807,4.96875,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_nonlinear_xy,0.00063698220821475394,-0.00063698220821475394,4.9375,-0.375,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_nonlinear_xz,0,-0,16,16,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_nonlinear_yy,0.0013144815196067174,-0.0013144815196067174,5.28125,-0.21875,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_nonlinear_yz,0,-0,16,16,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_nonlinear_zz,0.23245693487009267,-0.23245693487009267,5.25,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_lie_xx,0.021652253008129035,0.021652253008129035,4.5,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_lie_xy,0.0053891970549261288,0.0053891970549261288,5.625,0.5,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_lie_xz,0,0,16,16,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_lie_yy,0.020692046012910505,0.020692046012910505,5,0.6875,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_lie_yz,0,0,16,16,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_lie_zz,0.81245666032630726,-0.81245666032630726,5.0625,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_divergence_x,0.16462083580716236,-0.16462083580716236,5.875,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_divergence_y,0.15022836349099328,0.15022836349099328,5.28125,-0.65625,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_divergence_z,0,0,16,16,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_lie_x,4.1944110547237283,4.1944110547237283,4.8125,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_lie_y,3.7152044967310336,-3.7152044967310336,5.21875,0.40625,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_lie_z,0,0,16,16,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_damping_x,0,-0,16,16,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_damping_y,0,-0,16,16,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_damping_z,0,-0,16,16,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_lapse_gradient_x,0.062163082722502268,0.062163082722502268,5.59375,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_lapse_gradient_y,0.050872277118345847,-0.050872277118345847,5.28125,-0.4375,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,Gamma_lapse_gradient_z,0,0,16,16,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_hessian_xx,0.19128462034862431,-0.19128462034862431,5.25,-0.46875,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_hessian_xy,0.10104629798664798,0.10104629798664798,5.96875,0.75,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_hessian_xz,0,-0,16,16,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_hessian_yy,0.20141913381930837,-0.20141913381930837,5.71875,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_hessian_yz,0,-0,16,16,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_hessian_zz,0.23178536245269632,0.23178536245269632,4.65625,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_ricci_tensor_xx,0.20754037427230207,-0.20754037427230207,5.53125,0,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_ricci_tensor_xy,0.15502418453099048,0.15502418453099048,4.625,0.65625,,,,,,,,,
0.125,0.2029627528643316,512,Z4C_RHS_TERM_DIAGNOSTIC,,A_ricci_tensor_xz,0,0,16,16,,,,,,,,,
