cycle,time,gid,level,region,component,eta4
1,0.020949130973875758,4,2,coarse_fine_adjacent_block,z4c_Bz,0
1,0.020949130973875758,5,2,clean_interior,z4c_chi,6.779607610881368e-06
1,0.020949130973875758,5,2,clean_interior,z4c_gxx,8.7669215205084032e-07
1,0.020949130973875758,5,2,clean_interior,z4c_gxy,0.00032681716257223939
1,0.020949130973875758,5,2,clean_interior,z4c_gxz,0.00042816828698022657
1,0.020949130973875758,5,2,clean_interior,z4c_gyy,1.3518478093914474e-06
1,0.020949130973875758,5,2,clean_interior,z4c_gyz,0.0007955979287790168
1,0.020949130973875758,5,2,clean_interior,z4c_gzz,7.3507638767495192e-07
1,0.020949130973875758,5,2,clean_interior,z4c_Khat,2.7156715643189937
1,0.020949130973875758,5,2,clean_interior,z4c_Axx,0.14127952182994905
1,0.020949130973875758,5,2,clean_interior,z4c_Axy,0.21714343624242818
1,0.020949130973875758,5,2,clean_interior,z4c_Axz,0.00080071708801578232
1,0.020949130973875758,5,2,clean_interior,z4c_Ayy,0.18334118973395491
1,0.020949130973875758,5,2,clean_interior,z4c_Ayz,0.00093404817633796684
1,0.020949130973875758,5,2,clean_interior,z4c_Azz,0.1606588220272234
1,0.020949130973875758,5,2,clean_interior,z4c_Gamx,0.0004446550624610742
1,0.020949130973875758,5,2,clean_interior,z4c_Gamy,0.00079157797378263592
1,0.020949130973875758,5,2,clean_interior,z4c_Gamz,0.17093529785638434
1,0.020949130973875758,5,2,clean_interior,z4c_Theta,3.9916143597736711
1,0.020949130973875758,5,2,clean_interior,z4c_alpha,4.7561528807480322e-06
1,0.020949130973875758,5,2,clean_interior,z4c_betax,0
1,0.020949130973875758,5,2,clean_interior,z4c_betay,0
1,0.020949130973875758,5,2,clean_interior,z4c_betaz,0
1,0.020949130973875758,5,2,clean_interior,z4c_Bx,0
1,0.020949130973875758,5,2,clean_interior,z4c_By,0
1,0.020949130973875758,5,2,clean_interior,z4c_Bz,0
1,0.020949130973875758,5,2,block_edge,z4c_chi,8.6857278898523253e-05
1,0.020949130973875758,5,2,block_edge,z4c_gxx,2.5461814445373898e-06
1,0.020949130973875758,5,2,block_edge,z4c_gxy,0.0012210804741093354
1,0.020949130973875758,5,2,block_edge,z4c_gxz,0.002440259577447442
1,0.020949130973875758,5,2,block_edge,z4c_gyy,3.4039795542091728e-06
1,0.020949130973875758,5,2,block_edge,z4c_gyz,0.0042404511785223984
1,0.020949130973875758,5,2,block_edge,z4c_gzz,1.967405862836223e-06
1,0.020949130973875758,5,2,block_edge,z4c_Khat,2.7301368219460387
1,0.020949130973875758,5,2,block_edge,z4c_Axx,0.3423908405381732
1,0.020949130973875758,5,2,block_edge,z4c_Axy,0.43920767398760691
1,0.020949130973875758,5,2,block_edge,z4c_Axz,0.0033371944354405837
1,0.020949130973875758,5,2,block_edge,z4c_Ayy,1.4066298699089306
1,0.020949130973875758,5,2,block_edge,z4c_Ayz,0.0049847062682154396
1,0.020949130973875758,5,2,block_edge,z4c_Azz,1.0244754730181984
1,0.020949130973875758,5,2,block_edge,z4c_Gamx,0.0018705688269714854
1,0.020949130973875758,5,2,block_edge,z4c_Gamy,0.0037588000505559224
1,0.020949130973875758,5,2,block_edge,z4c_Gamz,0.38976044833827916
1,0.020949130973875758,5,2,block_edge,z4c_Theta,3.9956663748013335
1,0.020949130973875758,5,2,block_edge,z4c_alpha,4.6602800932374045e-05
1,0.020949130973875758,5,2,block_edge,z4c_betax,0
1,0.020949130973875758,5,2,block_edge,z4c_betay,0
1,0.020949130973875758,5,2,block_edge,z4c_betaz,0
1,0.020949130973875758,5,2,block_edge,z4c_Bx,0
1,0.020949130973875758,5,2,block_edge,z4c_By,0
1,0.020949130973875758,5,2,block_edge,z4c_Bz,0
1,0.020949130973875758,5,2,coarse_fine_adjacent_block,z4c_chi,0
1,0.020949130973875758,5,2,coarse_fine_adjacent_block,z4c_gxx,0
1,0.020949130973875758,5,2,coarse_fine_adjacent_block,z4c_gxy,0
1,0.020949130973875758,5,2,coarse_fine_adjacent_block,z4c_gxz,0
1,0.020949130973875758,5,2,coarse_fine_adjacent_block,z4c_gyy,0
1,0.020949130973875758,5,2,coarse_fine_adjacent_block,z4c_gyz,0
1,0.020949130973875758,5,2,coarse_fine_adjacent_block,z4c_gzz,0
1,0.020949130973875758,5,2,coarse_fine_adjacent_block,z4c_Khat,0
1,0.020949130973875758,5,2,coarse_fine_adjacent_block,z4c_Axx,0
1,0.020949130973875758,5,2,coarse_fine_adjacent_block,z4c_Axy,0
1,0.020949130973875758,5,2,coarse_fine_adjacent_block,z4c_Axz,0
1,0.020949130973875758,5,2,coarse_fine_adjacent_block,z4c_Ayy,0
1,0.020949130973875758,5,2,coarse_fine_adjacent_block,z4c_Ayz,0
1,0.020949130973875758,5,2,coarse_fine_adjacent_block,z4c_Azz,0
1,0.020949130973875758,5,2,coarse_fine_adjacent_block,z4c_Gamx,0
1,0.020949130973875758,5,2,coarse_fine_adjacent_block,z4c_Gamy,0
1,0.020949130973875758,5,2,coarse_fine_adjacent_block,z4c_Gamz,0
1,0.020949130973875758,5,2,coarse_fine_adjacent_block,z4c_Theta,0
1,0.020949130973875758,5,2,coarse_fine_adjacent_block,z4c_alpha,0
1,0.020949130973875758,5,2,coarse_fine_adjacent_block,z4c_betax,0
1,0.020949130973875758,5,2,coarse_fine_adjacent_block,z4c_betay,0
1,0.020949130973875758,5,2,coarse_fine_adjacent_block,z4c_betaz,0
1,0.020949130973875758,5,2,coarse_fine_adjacent_block,z4c_Bx,0
1,0.020949130973875758,5,2,coarse_fine_adjacent_block,z4c_By,0
1,0.020949130973875758,5,2,coarse_fine_adjacent_block,z4c_Bz,0
1,0.020949130973875758,6,2,clean_interior,z4c_chi,6.9546345479265519e-06
1,0.020949130973875758,6,2,clean_interior,z4c_gxx,8.7960981499356937e-07
1,0.020949130973875758,6,2,clean_interior,z4c_gxy,0.00033233100137457081
1,0.020949130973875758,6,2,clean_interior,z4c_gxz,0.0027295056852394434
1,0.020949130973875758,6,2,clean_interior,z4c_gyy,1.2865453908058424e-06
1,0.020949130973875758,6,2,clean_interior,z4c_gyz,0.00075404905039935159
1,0.020949130973875758,6,2,clean_interior,z4c_gzz,5.1681749587782917e-07
1,0.020949130973875758,6,2,clean_interior,z4c_Khat,1.7339263413271009
1,0.020949130973875758,6,2,clean_interior,z4c_Axx,0.13885461388354639
1,0.020949130973875758,6,2,clean_interior,z4c_Axy,0.29579511337453707
1,0.020949130973875758,6,2,clean_interior,z4c_Axz,0.0029176805567736348
1,0.020949130973875758,6,2,clean_interior,z4c_Ayy,0.14006570887951483
1,0.020949130973875758,6,2,clean_interior,z4c_Ayz,0.0008944651865361407
1,0.020949130973875758,6,2,clean_interior,z4c_Azz,0.1417693385432012
1,0.020949130973875758,6,2,clean_interior,z4c_Gamx,0.00031187969655454862
1,0.020949130973875758,6,2,clean_interior,z4c_Gamy,0.00049915670955396057
1,0.020949130973875758,6,2,clean_interior,z4c_Gamz,0.15596621485629991
1,0.020949130973875758,6,2,clean_interior,z4c_Theta,3.9865145401391167
1,0.020949130973875758,6,2,clean_interior,z4c_alpha,4.8465466072550563e-06
1,0.020949130973875758,6,2,clean_interior,z4c_betax,0
1,0.020949130973875758,6,2,clean_interior,z4c_betay,0
1,0.020949130973875758,6,2,clean_interior,z4c_betaz,0
1,0.020949130973875758,6,2,clean_interior,z4c_Bx,0
1,0.020949130973875758,6,2,clean_interior,z4c_By,0
1,0.020949130973875758,6,2,clean_interior,z4c_Bz,0
1,0.020949130973875758,6,2,block_edge,z4c_chi,8.8231847584911466e-05
1,0.020949130973875758,6,2,block_edge,z4c_gxx,2.7169662952440385e-06
1,0.020949130973875758,6,2,block_edge,z4c_gxy,0.0012268177179510945
1,0.020949130973875758,6,2,block_edge,z4c_gxz,0.015875684865669443
1,0.020949130973875758,6,2,block_edge,z4c_gyy,3.5629656218232891e-06
1,0.020949130973875758,6,2,block_edge,z4c_gyz,0.0041929641087432856
1,0.020949130973875758,6,2,block_edge,z4c_gzz,1.7683295769322097e-06
1,0.020949130973875758,6,2,block_edge,z4c_Khat,2.0205474533200216
1,0.020949130973875758,6,2,block_edge,z4c_Axx,0.35516357544077587
1,0.020949130973875758,6,2,block_edge,z4c_Axy,0.52822322638037134
1,0.020949130973875758,6,2,block_edge,z4c_Axz,0.016770963565822326
1,0.020949130973875758,6,2,block_edge,z4c_Ayy,0.35487278457257276
1,0.020949130973875758,6,2,block_edge,z4c_Ayz,0.0049317763955277318
1,0.020949130973875758,6,2,block_edge,z4c_Azz,0.35529486355365003
1,0.020949130973875758,6,2,block_edge,z4c_Gamx,0.0021676915651896991
1,0.020949130973875758,6,2,block_edge,z4c_Gamy,0.0020438270397297228
1,0.020949130973875758,6,2,block_edge,z4c_Gamz,0.36456845280946409
1,0.020949130973875758,6,2,block_edge,z4c_Theta,3.9904083881160988
1,0.020949130973875758,6,2,block_edge,z4c_alpha,4.7386123394928359e-05
1,0.020949130973875758,6,2,block_edge,z4c_betax,0
1,0.020949130973875758,6,2,block_edge,z4c_betay,0
1,0.020949130973875758,6,2,block_edge,z4c_betaz,0
1,0.020949130973875758,6,2,block_edge,z4c_Bx,0
1,0.020949130973875758,6,2,block_edge,z4c_By,0
1,0.020949130973875758,6,2,block_edge,z4c_Bz,0
1,0.020949130973875758,6,2,coarse_fine_adjacent_block,z4c_chi,0
1,0.020949130973875758,6,2,coarse_fine_adjacent_block,z4c_gxx,0
1,0.020949130973875758,6,2,coarse_fine_adjacent_block,z4c_gxy,0
1,0.020949130973875758,6,2,coarse_fine_adjacent_block,z4c_gxz,0
1,0.020949130973875758,6,2,coarse_fine_adjacent_block,z4c_gyy,0
1,0.020949130973875758,6,2,coarse_fine_adjacent_block,z4c_gyz,0
1,0.020949130973875758,6,2,coarse_fine_adjacent_block,z4c_gzz,0
1,0.020949130973875758,6,2,coarse_fine_adjacent_block,z4c_Khat,0
1,0.020949130973875758,6,2,coarse_fine_adjacent_block,z4c_Axx,0
1,0.020949130973875758,6,2,coarse_fine_adjacent_block,z4c_Axy,0
1,0.020949130973875758,6,2,coarse_fine_adjacent_block,z4c_Axz,0
1,0.020949130973875758,6,2,coarse_fine_adjacent_block,z4c_Ayy,0
1,0.020949130973875758,6,2,coarse_fine_adjacent_block,z4c_Ayz,0
1,0.020949130973875758,6,2,coarse_fine_adjacent_block,z4c_Azz,0
1,0.020949130973875758,6,2,coarse_fine_adjacent_block,z4c_Gamx,0
1,0.020949130973875758,6,2,coarse_fine_adjacent_block,z4c_Gamy,0
1,0.020949130973875758,6,2,coarse_fine_adjacent_block,z4c_Gamz,0
1,0.020949130973875758,6,2,coarse_fine_adjacent_block,z4c_Theta,0
1,0.020949130973875758,6,2,coarse_fine_adjacent_block,z4c_alpha,0
1,0.020949130973875758,6,2,coarse_fine_adjacent_block,z4c_betax,0
1,0.020949130973875758,6,2,coarse_fine_adjacent_block,z4c_betay,0
1,0.020949130973875758,6,2,coarse_fine_adjacent_block,z4c_betaz,0
1,0.020949130973875758,6,2,coarse_fine_adjacent_block,z4c_Bx,0
1,0.020949130973875758,6,2,coarse_fine_adjacent_block,z4c_By,0
1,0.020949130973875758,6,2,coarse_fine_adjacent_block,z4c_Bz,0
1,0.020949130973875758,7,2,clean_interior,z4c_chi,1.4795814877178228e-06
1,0.020949130973875758,7,2,clean_interior,z4c_gxx,1.4293691079123174e-07
1,0.020949130973875758,7,2,clean_interior,z4c_gxy,3.4247447018890165e-05
1,0.020949130973875758,7,2,clean_interior,z4c_gxz,0.0004292645608905231
1,0.020949130973875758,7,2,clean_interior,z4c_gyy,1.5175201243788963e-07
1,0.020949130973875758,7,2,clean_interior,z4c_gyz,0.00041398202024839397
1,0.020949130973875758,7,2,clean_interior,z4c_gzz,4.1684364424197768e-08
1,0.020949130973875758,7,2,clean_interior,z4c_Khat,2.1078586174296285
1,0.020949130973875758,7,2,clean_interior,z4c_Axx,2.8039534096795551
1,0.020949130973875758,7,2,clean_interior,z4c_Axy,0.2354756180233965
1,0.020949130973875758,7,2,clean_interior,z4c_Axz,0.00084520347940798585
1,0.020949130973875758,7,2,clean_interior,z4c_Ayy,1.3333583897850363
1,0.020949130973875758,7,2,clean_interior,z4c_Ayz,0.00082652761174740303
1,0.020949130973875758,7,2,clean_interior,z4c_Azz,0.26810083928444312
1,0.020949130973875758,7,2,clean_interior,z4c_Gamx,0.00041530823505943229
1,0.020949130973875758,7,2,clean_interior,z4c_Gamy,0.00052688788299575472
1,0.020949130973875758,7,2,clean_interior,z4c_Gamz,0.27732627377952357
1,0.020949130973875758,7,2,clean_interior,z4c_Theta,4.6329894438553572
1,0.020949130973875758,7,2,clean_interior,z4c_alpha,7.7567839486192116e-07
1,0.020949130973875758,7,2,clean_interior,z4c_betax,0
1,0.020949130973875758,7,2,clean_interior,z4c_betay,0
1,0.020949130973875758,7,2,clean_interior,z4c_betaz,0
1,0.020949130973875758,7,2,clean_interior,z4c_Bx,0
1,0.020949130973875758,7,2,clean_interior,z4c_By,0
1,0.020949130973875758,7,2,clean_interior,z4c_Bz,0
1,0.020949130973875758,7,2,block_edge,z4c_chi,3.9783728408723775e-05
1,0.020949130973875758,7,2,block_edge,z4c_gxx,3.1263562086327533e-06
1,0.020949130973875758,7,2,block_edge,z4c_gxy,0.00038540136578344136
1,0.020949130973875758,7,2,block_edge,z4c_gxz,0.0038674460066469049
1,0.020949130973875758,7,2,block_edge,z4c_gyy,3.7402553105961777e-06
1,0.020949130973875758,7,2,block_edge,z4c_gyz,0.0021548166272210008
1,0.020949130973875758,7,2,block_edge,z4c_gzz,6.9809874951553501e-07
1,0.020949130973875758,7,2,block_edge,z4c_Khat,2.8026582854808533
1,0.020949130973875758,7,2,block_edge,z4c_Axx,2.475270496883363
1,0.020949130973875758,7,2,block_edge,z4c_Axy,0.53935787264636437
1,0.020949130973875758,7,2,block_edge,z4c_Axz,0.0044623720993687893
1,0.020949130973875758,7,2,block_edge,z4c_Ayy,2.3974870643190456
1,0.020949130973875758,7,2,block_edge,z4c_Ayz,0.0029833212943125307
1,0.020949130973875758,7,2,block_edge,z4c_Azz,0.67112208279510777
1,0.020949130973875758,7,2,block_edge,z4c_Gamx,0.0017449698309959566
1,0.020949130973875758,7,2,block_edge,z4c_Gamy,0.0022433605187522029
1,0.020949130973875758,7,2,block_edge,z4c_Gamz,0.60002896227406588
1,0.020949130973875758,7,2,block_edge,z4c_Theta,3.9999194603624249
1,0.020949130973875758,7,2,block_edge,z4c_alpha,2.137455626748137e-05
1,0.020949130973875758,7,2,block_edge,z4c_betax,0
1,0.020949130973875758,7,2,block_edge,z4c_betay,0
1,0.020949130973875758,7,2,block_edge,z4c_betaz,0
1,0.020949130973875758,7,2,block_edge,z4c_Bx,0
1,0.020949130973875758,7,2,block_edge,z4c_By,0
1,0.020949130973875758,7,2,block_edge,z4c_Bz,0
1,0.020949130973875758,7,2,coarse_fine_adjacent_block,z4c_chi,0
1,0.020949130973875758,7,2,coarse_fine_adjacent_block,z4c_gxx,0
1,0.020949130973875758,7,2,coarse_fine_adjacent_block,z4c_gxy,0
1,0.020949130973875758,7,2,coarse_fine_adjacent_block,z4c_gxz,0
1,0.020949130973875758,7,2,coarse_fine_adjacent_block,z4c_gyy,0
1,0.020949130973875758,7,2,coarse_fine_adjacent_block,z4c_gyz,0
1,0.020949130973875758,7,2,coarse_fine_adjacent_block,z4c_gzz,0
1,0.020949130973875758,7,2,coarse_fine_adjacent_block,z4c_Khat,0
1,0.020949130973875758,7,2,coarse_fine_adjacent_block,z4c_Axx,0
1,0.020949130973875758,7,2,coarse_fine_adjacent_block,z4c_Axy,0
1,0.020949130973875758,7,2,coarse_fine_adjacent_block,z4c_Axz,0
1,0.020949130973875758,7,2,coarse_fine_adjacent_block,z4c_Ayy,0
1,0.020949130973875758,7,2,coarse_fine_adjacent_block,z4c_Ayz,0
1,0.020949130973875758,7,2,coarse_fine_adjacent_block,z4c_Azz,0
1,0.020949130973875758,7,2,coarse_fine_adjacent_block,z4c_Gamx,0
1,0.020949130973875758,7,2,coarse_fine_adjacent_block,z4c_Gamy,0
1,0.020949130973875758,7,2,coarse_fine_adjacent_block,z4c_Gamz,0
1,0.020949130973875758,7,2,coarse_fine_adjacent_block,z4c_Theta,0
1,0.020949130973875758,7,2,coarse_fine_adjacent_block,z4c_alpha,0
1,0.020949130973875758,7,2,coarse_fine_adjacent_block,z4c_betax,0
1,0.020949130973875758,7,2,coarse_fine_adjacent_block,z4c_betay,0
1,0.020949130973875758,7,2,coarse_fine_adjacent_block,z4c_betaz,0
1,0.020949130973875758,7,2,coarse_fine_adjacent_block,z4c_Bx,0
1,0.020949130973875758,7,2,coarse_fine_adjacent_block,z4c_By,0
1,0.020949130973875758,7,2,coarse_fine_adjacent_block,z4c_Bz,0
