resolution,time,axisTau,region,field,norm2,proper_volume,weighted,magnitude,weighted_rho,weighted_z,magnitude_rho,magnitude_z
n256,1.502009723274411,0.9250600167314654,shell_0_4,Z,1.956116801697999e-07,1094.135005799162,1.907562638075893e-09,6.644668884045564e-05,3.8125,-0.0625,3.75,0.0
n256,1.502009723274411,0.9250600167314654,shell_4_8,C,9.598618219476469e-05,5780.7475470726185,6.761858339503583e-07,0.0010882817073878644,5.0,-0.125,5.0,0.0
n256,1.502009723274411,0.9250600167314654,shell_4_8,H,1.7898643756055824e-05,5780.7475470726185,2.71482214061008e-07,0.0007748423959128559,5.0,-0.125,5.0,0.0
n256,1.502009723274411,0.9250600167314654,shell_4_8,M,1.2507798212705029e-05,5780.7475470726185,1.9081488017945594e-07,0.0005331139657403961,5.0625,-0.125,5.0625,0.0
n256,1.502009723274411,0.9250600167314654,shell_4_8,Z,1.5519195132018933e-05,5780.7475470726185,7.190404813056153e-08,0.0003264915787301107,5.5625,-0.1875,5.5625,-0.25
n256,1.502009723274411,0.9250600167314654,shell_8_12,C,6.90969188302338e-08,10690.98540385753,1.3620701090140583e-09,3.583879824546992e-05,8.0,-0.125,8.0,-0.125
n256,1.502009723274411,0.9250600167314654,shell_8_12,H,5.8565116505967345e-09,10690.98540385753,2.2686221137245298e-10,1.0749679859145544e-05,8.125,0.125,8.125,0.0
n256,1.502009723274411,0.9250600167314654,shell_8_12,M,7.294882170277473e-09,10690.98540385753,2.956924393287979e-10,1.180751196420114e-05,8.125,-0.75,8.125,-0.75
n256,1.502009723274411,0.9250600167314654,shell_8_12,Z,1.1800141779505904e-08,10690.98540385753,3.082566949332564e-10,1.7049434000368184e-05,8.0,-0.125,8.0,-0.125
n256,1.502009723274411,0.9250600167314654,shell_12_16,C,1.6277323362964422e-16,17050.58391534777,2.352334898192393e-18,9.644251112241629e-10,15.875,-0.25,15.875,0.0
n256,1.502009723274411,0.9250600167314654,shell_12_16,H,1.0783174238281212e-16,17050.58391534777,2.0974237286236364e-18,9.103368059371064e-10,15.875,-0.25,15.875,0.0
n256,1.502009723274411,0.9250600167314654,shell_12_16,M,2.2354368084675423e-17,17050.58391534777,2.0233899448712906e-19,2.819976057067034e-10,15.75,-0.125,15.75,-0.125
n256,1.502009723274411,0.9250600167314654,shell_12_16,Z,4.0124248545386964e-18,17050.58391534777,1.2137136247934898e-20,8.067175418110434e-11,12.125,0.125,12.0,-0.125
n256,1.502009723274411,0.9250600167314654,shell_gt_16,C,2.510707082736095e-09,14255699.632349145,2.8062615583463783e-11,2.5617618103221867e-07,128.0,1.0,128.0,0.0
n256,1.502009723274411,0.9250600167314654,shell_gt_16,H,2.3343742913006257e-09,14255699.632349145,2.724075508268826e-11,2.5239830847567646e-07,128.0,-1.0,128.0,0.0
n256,1.502009723274411,0.9250600167314654,shell_gt_16,M,2.525999285704184e-11,14255699.632349145,1.0351353243507658e-13,1.555575830524664e-08,128.0,1.0,128.0,0.0
n256,1.502009723274411,0.9250600167314654,shell_gt_16,Z,3.4373682756899625e-11,14255699.632349145,1.636218278195147e-13,1.9557684064638097e-08,128.0,1.0,128.0,0.0
n256,1.7567424898220665,1.081952573280081,R4,C,1.1303435958482862e-06,1089.1361613876918,7.631011730071802e-09,0.00013483660852647443,3.875,-0.125,3.875,0.0
n256,1.7567424898220665,1.081952573280081,R4,H,9.245242644083819e-08,1089.1361613876918,1.0785166009071178e-09,5.5012777011143044e-05,3.625,-1.5,3.625,-1.5
n256,1.7567424898220665,1.081952573280081,R4,M,1.2893067472874417e-07,1089.1361613876918,2.1944625022448146e-09,6.792350395124065e-05,3.9375,-0.1875,3.9375,-0.1875
n256,1.7567424898220665,1.081952573280081,R4,Z,2.0310855111170343e-07,1089.1361613876918,1.3505301974383184e-09,5.570946338311255e-05,3.75,-0.0625,3.75,0.0
n256,1.7567424898220665,1.081952573280081,R8,C,0.00010500269276469851,6875.420492605719,7.376942820454989e-07,0.0010577356896963486,4.9375,-0.0625,4.9375,-0.0625
n256,1.7567424898220665,1.081952573280081,R8,H,2.0181805571710936e-05,6875.420492605719,3.4961663219582914e-07,0.0007281737052835524,4.9375,-0.0625,4.9375,-0.0625
n256,1.7567424898220665,1.081952573280081,R8,M,1.4241280697172511e-05,6875.420492605719,2.0853439876650353e-07,0.0005623773253152253,4.9375,-0.0625,4.9375,-0.0625
n256,1.7567424898220665,1.081952573280081,R8,Z,1.6715233651484745e-05,6875.420492605719,5.370571877689551e-08,0.0002861488448460472,5.625,-0.3125,5.0,-0.3125
n256,1.7567424898220665,1.081952573280081,R12,C,0.00010519575762445129,17563.31362813119,7.376942820454989e-07,0.0010577356896963486,4.9375,-0.0625,4.9375,-0.0625
n256,1.7567424898220665,1.081952573280081,R12,H,2.0211395198038218e-05,17563.31362813119,3.4961663219582914e-07,0.0007281737052835524,4.9375,-0.0625,4.9375,-0.0625
n256,1.7567424898220665,1.081952573280081,R12,M,1.4272467214186623e-05,17563.31362813119,2.0853439876650353e-07,0.0005623773253152253,4.9375,-0.0625,4.9375,-0.0625
n256,1.7567424898220665,1.081952573280081,R12,Z,1.6744035384496207e-05,17563.31362813119,5.370571877689551e-08,0.0002861488448460472,5.625,-0.3125,5.0,-0.3125
n256,1.7567424898220665,1.081952573280081,R14,C,0.0001051957576244983,25199.90666690068,7.376942820454989e-07,0.0010577356896963486,4.9375,-0.0625,4.9375,-0.0625
n256,1.7567424898220665,1.081952573280081,R14,H,2.0211395198042917e-05,25199.90666690068,3.4961663219582914e-07,0.0007281737052835524,4.9375,-0.0625,4.9375,-0.0625
n256,1.7567424898220665,1.081952573280081,R14,M,1.4272467214198888e-05,25199.90666690068,2.0853439876650353e-07,0.0005623773253152253,4.9375,-0.0625,4.9375,-0.0625
n256,1.7567424898220665,1.081952573280081,R14,Z,1.6744035384502817e-05,25199.90666690068,5.370571877689551e-08,0.0002861488448460472,5.625,-0.3125,5.0,-0.3125
n256,1.7567424898220665,1.081952573280081,full,C,0.0001051984552319752,14290314.673515309,7.376942820454989e-07,0.0010577356896963486,4.9375,-0.0625,4.9375,-0.0625
n256,1.7567424898220665,1.081952573280081,full,H,2.0213828284028585e-05,14290314.673515309,3.4961663219582914e-07,0.0007281737052835524,4.9375,-0.0625,4.9375,-0.0625
n256,1.7567424898220665,1.081952573280081,full,M,1.4272497381947965e-05,14290314.673515309,2.0853439876650353e-07,0.0005623773253152253,4.9375,-0.0625,4.9375,-0.0625
n256,1.7567424898220665,1.081952573280081,full,Z,1.6744089532521223e-05,14290314.673515309,5.370571877689551e-08,0.0002861488448460472,5.625,-0.3125,5.0,-0.3125
n256,1.7567424898220665,1.081952573280081,shell_0_4,C,1.1303435958482862e-06,1089.1361613876918,7.631011730071802e-09,0.00013483660852647443,3.875,-0.125,3.875,0.0
n256,1.7567424898220665,1.081952573280081,shell_0_4,H,9.245242644083819e-08,1089.1361613876918,1.0785166009071178e-09,5.5012777011143044e-05,3.625,-1.5,3.625,-1.5
n256,1.7567424898220665,1.081952573280081,shell_0_4,M,1.2893067472874417e-07,1089.1361613876918,2.1944625022448146e-09,6.792350395124065e-05,3.9375,-0.1875,3.9375,-0.1875
n256,1.7567424898220665,1.081952573280081,shell_0_4,Z,2.0310855111170343e-07,1089.1361613876918,1.3505301974383184e-09,5.570946338311255e-05,3.75,-0.0625,3.75,0.0
n256,1.7567424898220665,1.081952573280081,shell_4_8,C,0.00010387234916885022,5786.284331218027,7.376942820454989e-07,0.0010577356896963486,4.9375,-0.0625,4.9375,-0.0625
n256,1.7567424898220665,1.081952573280081,shell_4_8,H,2.00893531452701e-05,5786.284331218027,3.4961663219582914e-07,0.0007281737052835524,4.9375,-0.0625,4.9375,-0.0625
n256,1.7567424898220665,1.081952573280081,shell_4_8,M,1.4112350022443768e-05,5786.284331218027,2.0853439876650353e-07,0.0005623773253152253,4.9375,-0.0625,4.9375,-0.0625
n256,1.7567424898220665,1.081952573280081,shell_4_8,Z,1.6512125100373037e-05,5786.284331218027,5.370571877689551e-08,0.0002861488448460472,5.625,-0.3125,5.0,-0.3125
n256,1.7567424898220665,1.081952573280081,shell_8_12,C,1.930648597527834e-07,10687.893135525474,4.431995965966462e-09,4.616363384065173e-05,8.125,-0.125,8.125,0.0
n256,1.7567424898220665,1.081952573280081,shell_8_12,H,2.9589626327286624e-08,10687.893135525474,2.0044438482639945e-09,3.226637272746302e-05,8.125,-0.125,8.125,0.0
n256,1.7567424898220665,1.081952573280081,shell_8_12,M,3.1186517014113734e-08,10687.893135525474,1.8326944821661367e-09,2.9522161979681963e-05,8.125,-0.625,8.125,-0.625
n256,1.7567424898220665,1.081952573280081,shell_8_12,Z,2.880173301146239e-08,10687.893135525474,4.2006433084169567e-10,1.444419620047e-05,8.25,-0.125,8.0,-0.625
n256,1.7567424898220665,1.081952573280081,shell_12_16,C,1.8124417146538706e-16,17050.862030752527,2.634097370602102e-18,1.0194739365312975e-09,15.625,0.125,15.625,0.125
n256,1.7567424898220665,1.081952573280081,shell_12_16,H,1.0499160070004712e-16,17050.862030752527,2.5917493146690556e-18,1.0112457538014041e-09,15.625,0.125,15.625,0.125
n256,1.7567424898220665,1.081952573280081,shell_12_16,M,2.4066542951722042e-17,17050.862030752527,1.975412793098092e-19,2.802277814716965e-10,15.625,-0.25,15.625,0.0
n256,1.7567424898220665,1.081952573280081,shell_12_16,Z,7.163924152599417e-18,17050.862030752527,2.1566317267092292e-20,1.0465892669191584e-10,12.125,-0.125,12.0,0.125
n256,1.7567424898220665,1.081952573280081,shell_gt_16,C,2.697607342679395e-09,14255700.497856423,2.933825544061308e-11,2.619333616951659e-07,128.0,1.0,128.0,0.0
n256,1.7567424898220665,1.081952573280081,shell_gt_16,H,2.433085885364147e-09,14255700.497856423,2.819755373356487e-11,2.567924752838735e-07,128.0,-1.0,128.0,0.0
n256,1.7567424898220665,1.081952573280081,shell_gt_16,M,3.016773728007882e-11,14255700.497856423,1.0215166337876381e-13,1.545306001208658e-08,128.0,1.0,128.0,0.0
n256,1.7567424898220665,1.081952573280081,shell_gt_16,Z,5.4148017866811043e-11,14255700.497856423,2.3900946339650187e-13,2.3637639010635753e-08,128.0,1.0,128.0,0.0
n256,2.0041327005191922,1.2343289578220378,R4,C,1.1527743364206123e-06,1085.6717678932246,7.731080138490425e-09,0.00013123498600269405,3.8125,-0.0625,3.75,0.0
n256,2.0041327005191922,1.2343289578220378,R4,H,1.0961565370243747e-07,1085.6717678932246,1.202847780829054e-09,5.138410779181868e-05,3.9375,-0.0625,3.5,-1.8125
n256,2.0041327005191922,1.2343289578220378,R4,M,1.5556582588606952e-07,1085.6717678932246,1.649922150986318e-09,6.0055491673137574e-05,3.8125,-0.0625,3.8125,-0.0625
n256,2.0041327005191922,1.2343289578220378,R4,Z,1.9627817879656168e-07,1085.6717678932246,1.2998307195811996e-09,5.430628585938776e-05,3.75,-0.0625,3.75,0.0
n256,2.0041327005191922,1.2343289578220378,R8,C,0.00010686032000933494,6875.166695692423,5.693178370177061e-07,0.0010037778952231475,4.875,-0.125,4.875,0.0
n256,2.0041327005191922,1.2343289578220378,R8,H,2.3007312511993705e-05,6875.166695692423,2.637662344406999e-07,0.0007101767114363611,4.875,-0.125,4.875,0.0
n256,2.0041327005191922,1.2343289578220378,R8,M,1.619813013467514e-05,6875.166695692423,1.7857859079963277e-07,0.0005594832963506089,4.875,-0.125,4.875,0.0
n256,2.0041327005191922,1.2343289578220378,R8,Z,1.5705910985621157e-05,6875.166695692423,3.751998775742597e-08,0.00024367526963041676,4.9375,-0.375,4.9375,-0.375
n256,2.0041327005191922,1.2343289578220378,R12,C,0.00010845573443153946,17558.791238573933,5.693178370177061e-07,0.0010037778952231475,4.875,-0.125,4.875,0.0
n256,2.0041327005191922,1.2343289578220378,R12,H,2.3231811487371943e-05,17558.791238573933,2.637662344406999e-07,0.0007101767114363611,4.875,-0.125,4.875,0.0
n256,2.0041327005191922,1.2343289578220378,R12,M,1.6275033075338813e-05,17558.791238573933,1.7857859079963277e-07,0.0005594832963506089,4.875,-0.125,4.875,0.0
n256,2.0041327005191922,1.2343289578220378,R12,Z,1.6020349392037443e-05,17558.791238573933,3.751998775742597e-08,0.00024367526963041676,4.9375,-0.375,4.9375,-0.375
n256,2.0041327005191922,1.2343289578220378,R14,C,0.00010845573443160733,25195.561433657705,5.693178370177061e-07,0.0010037778952231475,4.875,-0.125,4.875,0.0
n256,2.0041327005191922,1.2343289578220378,R14,H,2.3231811487376138e-05,25195.561433657705,2.637662344406999e-07,0.0007101767114363611,4.875,-0.125,4.875,0.0
n256,2.0041327005191922,1.2343289578220378,R14,M,1.627503307535484e-05,25195.561433657705,1.7857859079963277e-07,0.0005594832963506089,4.875,-0.125,4.875,0.0
n256,2.0041327005191922,1.2343289578220378,R14,Z,1.602034939204803e-05,25195.561433657705,3.751998775742597e-08,0.00024367526963041676,4.9375,-0.375,4.9375,-0.375
n256,2.0041327005191922,1.2343289578220378,full,C,0.00010845862934401557,14290311.442338936,5.693178370177061e-07,0.0010037778952231475,4.875,-0.125,4.875,0.0
n256,2.0041327005191922,1.2343289578220378,full,H,2.323432461397349e-05,14290311.442338936,2.637662344406999e-07,0.0007101767114363611,4.875,-0.125,4.875,0.0
n256,2.0041327005191922,1.2343289578220378,full,M,1.6275070209327094e-05,14290311.442338936,1.7857859079963277e-07,0.0005594832963506089,4.875,-0.125,4.875,0.0
n256,2.0041327005191922,1.2343289578220378,full,Z,1.6020429858969748e-05,14290311.442338936,3.751998775742597e-08,0.00024367526963041676,4.9375,-0.375,4.9375,-0.375
n256,2.0041327005191922,1.2343289578220378,shell_0_4,C,1.1527743364206123e-06,1085.6717678932246,7.731080138490425e-09,0.00013123498600269405,3.8125,-0.0625,3.75,0.0
n256,2.0041327005191922,1.2343289578220378,shell_0_4,H,1.0961565370243747e-07,1085.6717678932246,1.202847780829054e-09,5.138410779181868e-05,3.9375,-0.0625,3.5,-1.8125
n256,2.0041327005191922,1.2343289578220378,shell_0_4,M,1.5556582588606952e-07,1085.6717678932246,1.649922150986318e-09,6.0055491673137574e-05,3.8125,-0.0625,3.8125,-0.0625
n256,2.0041327005191922,1.2343289578220378,shell_0_4,Z,1.9627817879656168e-07,1085.6717678932246,1.2998307195811996e-09,5.430628585938776e-05,3.75,-0.0625,3.75,0.0
n256,2.0041327005191922,1.2343289578220378,shell_4_8,C,0.00010570754567291435,5789.494927799199,5.693178370177061e-07,0.0010037778952231475,4.875,-0.125,4.875,0.0
n256,2.0041327005191922,1.2343289578220378,shell_4_8,H,2.2897696858291267e-05,5789.494927799199,2.637662344406999e-07,0.0007101767114363611,4.875,-0.125,4.875,0.0
n256,2.0041327005191922,1.2343289578220378,shell_4_8,M,1.604256430878907e-05,5789.494927799199,1.7857859079963277e-07,0.0005594832963506089,4.875,-0.125,4.875,0.0
n256,2.0041327005191922,1.2343289578220378,shell_4_8,Z,1.5509632806824597e-05,5789.494927799199,3.751998775742597e-08,0.00024367526963041676,4.9375,-0.375,4.9375,-0.375
n256,2.0041327005191922,1.2343289578220378,shell_8_12,C,1.5954144222045168e-06,10683.624542881516,1.4799999527708095e-07,0.0003771827133235675,8.0,-0.125,8.0,-0.125
n256,2.0041327005191922,1.2343289578220378,shell_8_12,H,2.244989753782335e-07,10683.624542881516,1.638190791854339e-08,0.00015445490134879947,8.0,-0.125,8.0,0.0625
n256,2.0041327005191922,1.2343289578220378,shell_8_12,M,7.690294066366882e-08,10683.624542881516,3.071678644352441e-09,4.782405287007167e-05,8.125,-1.0,8.0,-0.625
n256,2.0041327005191922,1.2343289578220378,shell_8_12,Z,3.14438406416286e-07,10683.624542881516,3.265877264742502e-08,0.00017718251392437854,8.0,-0.125,8.0,-0.125
n256,2.0041327005191922,1.2343289578220378,shell_12_16,C,1.9965540558777653e-16,17051.17715974132,2.0934094472065424e-18,9.213703173801168e-10,15.5,-0.25,15.5,0.0
n256,2.0041327005191922,1.2343289578220378,shell_12_16,H,9.949875615933175e-17,17051.17715974132,2.077735514568688e-18,9.178959814448717e-10,15.5,-0.25,15.5,0.0
n256,2.0041327005191922,1.2343289578220378,shell_12_16,M,2.6437962491504616e-17,17051.17715974132,1.6945607183580827e-19,2.619141685780072e-10,15.5,0.125,15.25,0.0
n256,2.0041327005191922,1.2343289578220378,shell_12_16,Z,1.1457836744395623e-17,17051.17715974132,3.292171711371424e-20,1.2060324322150423e-10,12.125,0.125,12.125,0.0
n256,2.0041327005191922,1.2343289578220378,shell_gt_16,C,2.8949122765027342e-09,14255701.473940622,3.046895085163902e-11,2.669324381169581e-07,128.0,1.0,128.0,0.0
n256,2.0041327005191922,1.2343289578220378,shell_gt_16,H,2.5131265020582906e-09,14255701.473940622,2.8945637023407162e-11,2.6017639243036683e-07,128.0,1.0,128.0,0.0
n256,2.0041327005191922,1.2343289578220378,shell_gt_16,M,3.7133961854903846e-11,14255701.473940622,1.0593799164832722e-13,1.573693507658267e-08,128.0,1.0,128.0,0.0
n256,2.0041327005191922,1.2343289578220378,shell_gt_16,Z,8.04669208479297e-11,14255701.473940622,3.2835936284565634e-13,2.7705855877512022e-08,128.0,1.0,128.0,0.0
n256,2.2528137941239863,1.387509142391019,R4,C,1.2160495197875166e-06,1083.0576716935886,8.079327196673181e-09,0.00022988453664666477,3.6875,-0.0625,4.0,0.0
n256,2.2528137941239863,1.387509142391019,R4,H,1.779256599284389e-07,1083.0576716935886,6.261001175451841e-09,0.00019714482186827809,3.9375,0.125,4.0,0.0
n256,2.2528137941239863,1.387509142391019,R4,M,1.523157858932537e-07,1083.0576716935886,1.275657586218804e-09,7.029481558462482e-05,3.75,-0.5,4.0,0.0
n256,2.2528137941239863,1.387509142391019,R4,Z,1.9704755976664568e-07,1083.0576716935886,1.4459844940312955e-09,5.802170817400868e-05,3.6875,-0.0625,3.6875,0.0
n256,2.2528137941239863,1.387509142391019,R8,C,0.00011090575131840202,6873.555145870445,5.817548549899907e-07,0.0009717407810890914,4.75,-0.0625,4.75,-0.0625
n256,2.2528137941239863,1.387509142391019,R8,H,2.730104044318115e-05,6873.555145870445,3.233417376541619e-07,0.000724454817827791,4.75,-0.0625,4.75,-0.0625
n256,2.2528137941239863,1.387509142391019,R8,M,1.8822955999666068e-05,6873.555145870445,1.6604893060061782e-07,0.0005153875183933892,4.8125,-0.0625,4.8125,-0.0625
n256,2.2528137941239863,1.387509142391019,R8,Z,1.4646212319613988e-05,6873.555145870445,7.624817502357873e-08,0.00038223443273604287,8.0,0.0,8.0,0.0
n256,2.2528137941239863,1.387509142391019,R12,C,0.00012989937016887474,17552.14501782461,7.886889656105488e-07,0.0009717407810890914,8.0,-0.125,4.75,-0.0625
n256,2.2528137941239863,1.387509142391019,R12,H,3.01728060857777e-05,17552.14501782461,3.233417376541619e-07,0.000724454817827791,4.75,-0.0625,4.75,-0.0625
n256,2.2528137941239863,1.387509142391019,R12,M,2.2662250793185116e-05,17552.14501782461,1.7715653810909683e-07,0.0005153875183933892,8.0,-0.75,4.8125,-0.0625
n256,2.2528137941239863,1.387509142391019,R12,Z,1.7462000146129965e-05,17552.14501782461,1.467564691544064e-07,0.00038223443273604287,8.0,-0.125,8.0,0.0
n256,2.2528137941239863,1.387509142391019,R14,C,0.00012989937016897804,25189.11941901332,7.886889656105488e-07,0.0009717407810890914,8.0,-0.125,4.75,-0.0625
n256,2.2528137941239863,1.387509142391019,R14,H,3.0172806085781934e-05,25189.11941901332,3.233417376541619e-07,0.000724454817827791,4.75,-0.0625,4.75,-0.0625
n256,2.2528137941239863,1.387509142391019,R14,M,2.2662250793206936e-05,25189.11941901332,1.7715653810909683e-07,0.0005153875183933892,8.0,-0.75,4.8125,-0.0625
n256,2.2528137941239863,1.387509142391019,R14,Z,1.7462000146145977e-05,25189.11941901332,1.467564691544064e-07,0.00038223443273604287,8.0,-0.125,8.0,0.0
n256,2.2528137941239863,1.387509142391019,full,C,0.00012990249089442606,14290306.276606835,7.886889656105488e-07,0.0009717407810890914,8.0,-0.125,4.75,-0.0625
n256,2.2528137941239863,1.387509142391019,full,H,3.0175387503831447e-05,14290306.276606835,3.233417376541619e-07,0.000724454817827791,4.75,-0.0625,4.75,-0.0625
n256,2.2528137941239863,1.387509142391019,full,M,2.2662296331060595e-05,14290306.276606835,1.7715653810909683e-07,0.0005153875183933892,8.0,-0.75,4.8125,-0.0625
n256,2.2528137941239863,1.387509142391019,full,Z,1.7462116210789838e-05,14290306.276606835,1.467564691544064e-07,0.00038223443273604287,8.0,-0.125,8.0,0.0
n256,2.2528137941239863,1.387509142391019,shell_0_4,C,1.2160495197875166e-06,1083.0576716935886,8.079327196673181e-09,0.00022988453664666477,3.6875,-0.0625,4.0,0.0
n256,2.2528137941239863,1.387509142391019,shell_0_4,H,1.779256599284389e-07,1083.0576716935886,6.261001175451841e-09,0.00019714482186827809,3.9375,0.125,4.0,0.0
n256,2.2528137941239863,1.387509142391019,shell_0_4,M,1.523157858932537e-07,1083.0576716935886,1.275657586218804e-09,7.029481558462482e-05,3.75,-0.5,4.0,0.0
n256,2.2528137941239863,1.387509142391019,shell_0_4,Z,1.9704755976664568e-07,1083.0576716935886,1.4459844940312955e-09,5.802170817400868e-05,3.6875,-0.0625,3.6875,0.0
n256,2.2528137941239863,1.387509142391019,shell_4_8,C,0.00010968970179861452,5790.497474176856,5.817548549899907e-07,0.0009717407810890914,4.75,-0.0625,4.75,-0.0625
n256,2.2528137941239863,1.387509142391019,shell_4_8,H,2.7123114783252708e-05,5790.497474176856,3.233417376541619e-07,0.000724454817827791,4.75,-0.0625,4.75,-0.0625
n256,2.2528137941239863,1.387509142391019,shell_4_8,M,1.867064021377281e-05,5790.497474176856,1.6604893060061782e-07,0.0005153875183933892,4.8125,-0.0625,4.8125,-0.0625
n256,2.2528137941239863,1.387509142391019,shell_4_8,Z,1.4449164759847343e-05,5790.497474176856,7.624817502357873e-08,0.00038223443273604287,8.0,0.0,8.0,0.0
n256,2.2528137941239863,1.387509142391019,shell_8_12,C,1.899361885047271e-05,10678.589871954166,7.886889656105488e-07,0.0008693959885225921,8.0,-0.125,8.0,-0.125
n256,2.2528137941239863,1.387509142391019,shell_8_12,H,2.8717656425965503e-06,10678.589871954166,1.4448555946987565e-07,0.0004502900701481849,8.0,-0.125,8.0,-0.0625
n256,2.2528137941239863,1.387509142391019,shell_8_12,M,3.8392947935190515e-06,10678.589871954166,1.7715653810909683e-07,0.0004917036824598803,8.0,-0.75,8.0,-0.6875
n256,2.2528137941239863,1.387509142391019,shell_8_12,Z,2.815787826515983e-06,10678.589871954166,1.467564691544064e-07,0.0003750277262476401,8.0,-0.125,8.0,-0.125
n256,2.2528137941239863,1.387509142391019,shell_12_16,C,2.4183901535826974e-16,17051.540151610596,2.1250265853532762e-18,9.316739494295537e-10,15.5,-0.25,15.5,0.0
n256,2.2528137941239863,1.387509142391019,shell_12_16,H,1.024289397532296e-16,17051.540151610596,2.0918152078022973e-18,9.244240373185164e-10,15.5,-0.25,15.5,0.0
n256,2.2528137941239863,1.387509142391019,shell_12_16,M,3.141873765254892e-17,17051.540151610596,1.3587269926454403e-19,2.937350655163054e-10,12.125,-0.125,12.0,0.625
n256,2.2528137941239863,1.387509142391019,shell_12_16,Z,1.731886025058888e-17,17051.540151610596,4.407141178042891e-20,1.419024198464359e-10,11.625,-3.0,11.625,-3.0
n256,2.2528137941239863,1.387509142391019,shell_gt_16,C,3.1207253094925535e-09,14255702.591437401,3.153665782267418e-11,2.715684642410078e-07,128.0,1.0,128.0,0.0
n256,2.2528137941239863,1.387509142391019,shell_gt_16,H,2.581417951318243e-09,14255702.591437401,2.954213071184138e-11,2.628433719564782e-07,128.0,1.0,128.0,0.0
n256,2.2528137941239863,1.387509142391019,shell_gt_16,M,4.553784406033094e-11,14255702.591437401,1.292705900448727e-13,1.61845757440663e-08,127.0,1.0,128.0,0.0
n256,2.2528137941239863,1.387509142391019,shell_gt_16,Z,1.160646425621301e-10,14255702.591437401,4.373450839585259e-13,3.197495051719437e-08,128.0,1.0,128.0,0.0
n256,2.5002524330555738,1.5399355241846155,R4,C,1.7480992288982187e-06,1080.958589476397,3.923953331568344e-08,0.0003761960175637576,3.9375,-0.0625,4.0,0.0
n256,2.5002524330555738,1.5399355241846155,R4,H,4.631602979569767e-07,1080.958589476397,2.5141225306462994e-08,0.00027511961525306106,3.9375,-0.0625,4.0,0.0
n256,2.5002524330555738,1.5399355241846155,R4,M,2.016962042498944e-07,1080.958589476397,5.177149583664743e-09,0.00014011179550657476,3.9375,-0.0625,4.0,0.0
n256,2.5002524330555738,1.5399355241846155,R4,Z,2.459495954199168e-07,1080.958589476397,2.13097674081092e-09,0.00010333365563292596,3.9375,-0.0625,4.0,0.0
n256,2.5002524330555738,1.5399355241846155,R8,C,0.0001294552150245142,6869.769413544675,4.879281495361865e-07,0.0009799661405439635,4.6875,-0.125,4.6875,0.0
n256,2.5002524330555738,1.5399355241846155,R8,H,3.491138703909698e-05,6869.769413544675,2.7228987953972394e-07,0.0007483375957235694,4.6875,-0.125,4.6875,0.0
n256,2.5002524330555738,1.5399355241846155,R8,M,2.805792755577837e-05,6869.769413544675,2.711818289169578e-07,0.0007185821668352381,7.9375,-0.5,7.9375,-0.5
n256,2.5002524330555738,1.5399355241846155,R8,Z,1.4634438681421966e-05,6869.769413544675,3.053364774479147e-08,0.00024039144399947058,7.875,-0.0625,7.875,0.0
n256,2.5002524330555738,1.5399355241846155,R12,C,0.00018745609074376704,17543.555316328668,1.3174292691038141e-06,0.0012194496663260454,8.25,-0.125,8.0,-0.875
n256,2.5002524330555738,1.5399355241846155,R12,H,4.7739109616278665e-05,17543.555316328668,4.611092413199689e-07,0.0007483375957235694,8.0,-1.5,4.6875,0.0
n256,2.5002524330555738,1.5399355241846155,R12,M,4.559331539805375e-05,17543.555316328668,9.014205751502517e-07,0.0011165616289926321,8.0,-0.875,8.0,-0.8125
n256,2.5002524330555738,1.5399355241846155,R12,Z,2.1281111671337838e-05,17543.555316328668,3.1169204131307566e-07,0.0003881377215284466,8.25,-0.125,8.25,0.0
n256,2.5002524330555738,1.5399355241846155,R14,C,0.0001874560907443989,25180.75987065562,1.3174292691038141e-06,0.0012194496663260454,8.25,-0.125,8.0,-0.875
n256,2.5002524330555738,1.5399355241846155,R14,H,4.7739109616298424e-05,25180.75987065562,4.611092413199689e-07,0.0007483375957235694,8.0,-1.5,4.6875,0.0
n256,2.5002524330555738,1.5399355241846155,R14,M,4.559331539811913e-05,25180.75987065562,9.014205751502517e-07,0.0011165616289926321,8.0,-0.875,8.0,-0.8125
n256,2.5002524330555738,1.5399355241846155,R14,Z,2.128111167141285e-05,25180.75987065562,3.1169204131307566e-07,0.0003881377215284466,8.25,-0.125,8.25,0.0
n256,2.5002524330555738,1.5399355241846155,full,C,0.00018745947541566846,14290299.353237491,1.3174292691038141e-06,0.0012194496663260454,8.25,-0.125,8.0,-0.875
n256,2.5002524330555738,1.5399355241846155,full,H,4.774174994307734e-05,14290299.353237491,4.611092413199689e-07,0.0007483375957235694,8.0,-1.5,4.6875,0.0
n256,2.5002524330555738,1.5399355241846155,full,M,4.559336960890056e-05,14290299.353237491,9.014205751502517e-07,0.0011165616289926321,8.0,-0.875,8.0,-0.8125
n256,2.5002524330555738,1.5399355241846155,full,Z,2.1281274520535076e-05,14290299.353237491,3.1169204131307566e-07,0.0003881377215284466,8.25,-0.125,8.25,0.0
n256,2.5002524330555738,1.5399355241846155,shell_0_4,C,1.7480992288982187e-06,1080.958589476397,3.923953331568344e-08,0.0003761960175637576,3.9375,-0.0625,4.0,0.0
n256,2.5002524330555738,1.5399355241846155,shell_0_4,H,4.631602979569767e-07,1080.958589476397,2.5141225306462994e-08,0.00027511961525306106,3.9375,-0.0625,4.0,0.0
