# time cycle min_w max_w min_rho max_rho min_alpha max_alpha max_p max_L max_Cperp max_Z max_K max_Atilde max_beta max_Q max_B min_detg max_abs_detg_minus_1 min_minor1 min_minor2 min_eigenvalue pcgh_Cperp_max pcgh_Zx_max pcgh_Zy_max pcgh_Zz_max pcgh_H_max pcgh_alphaMx_max pcgh_alphaMy_max pcgh_alphaMz_max pcgh_red_w_max pcgh_red_Q_max pcgh_red_alpha_max pcgh_red_B_max pcgh_curl_p_max pcgh_curl_Q_max pcgh_curl_L_max pcgh_curl_B_max pcgh_detg_max pcgh_trA_max pcgh_trQ_max pcgh_projection_max pcgh_minor1_max pcgh_minor2_max pcgh_min_eigenvalue_max pcgh_physical_valid_max pcgh_p_norm_max pcgh_L_norm_max pcgh_rhs_primary_max pcgh_rhs_gradient_max dRw_restrict_max dRQ_restrict_max dRalpha_restrict_max dRB_restrict_max dRw_prolong_max dRQ_prolong_max dRalpha_prolong_max dRB_prolong_max dRw_algebraic_project_max dRQ_algebraic_project_max dRalpha_algebraic_project_max dRB_algebraic_project_max dRw_reduction_project_max dRQ_reduction_project_max dRalpha_reduction_project_max dRB_reduction_project_max
20.293160562186301 2200 0.066192712045868143 0.99536152270709677 0.43477987129243456 1.0208136949037554 0.028779258823799753 0.99536095221622889 1.2221102099976611 1.8930994016323124 0 0 0.49307035796516091 1.5606967393267552 0.30009829091340551 0.38018606481397949 1.0246867098976038 0.99999999999999933 8.8817841970012523e-16 0.82461451362404015 0.83445545725140802 0.82459042269236682 0 0 0 0 8.3378033274755712 0.53882263966706967 0.52800632394197544 0.52657713453536392 0 4.7879258470141063e-06 0 0 0.0014973603635628952 0.012311701694459309 3.0682602477590066 0.0042371485309914006 8.8817841970012523e-16 7.0951775756835909e-16 0.00086398287969546806 0.0073521883407946095 1.007972685063945 1.0063345022559829 0.99999996189813756 1 1.1827030599358921 1.835054028909324 4.2760394298595141 5.5630820978296898 0 0 0 0 0.0011876081424274339 0.001322445758769694 0.00078842243757325638 0.00083327474070008856 0 3.3183735819399115e-05 0 0 0.0009479568704462419 0.012076664827798619 0.011103088838938025 0.00024712017209140268
21.136530002826134 2300 0.069259648170283572 0.99536155663130166 0.39908950812462152 1.0198729188967193 0.027640798921162814 0.99536091613658839 1.1773357691676598 1.8366318695163573 0 0 0.45205039221569132 1.5610094391415881 0.29296961826554019 0.36694985140690972 0.96273920987029049 0.99999999999999933 8.8817841970012523e-16 0.82731950341146743 0.83352311591249084 0.82728427661863191 0 0 0 0 7.5776038690479748 0.58364081399122092 0.48319444402205375 0.4817917050926423 0 5.5603275860477276e-06 0 0 0.0015194670169403552 0.012362556347769329 3.1158441457679538 0.0042403403825126036 8.8817841970012523e-16 6.9491093332258571e-16 0.00090461156120419731 0.0076177764778914223 1.0070964011562054 1.0065548101557544 0.99999995350492432 1 1.154424332137945 1.946015220616603 3.8383522526988951 5.3148940694131008 0 0 0 0 0.00095648307588387595 0.0013084242119274156 0.0010445415438085073 0.00089782861707692584 0 2.7956957866700442e-05 0 0 0.00082195080341735446 0.010723229441238243 0.0089866083365676003 0.00023474165358422362
21.989935206146164 2400 0.065008898809612345 0.99536158920663942 0.40014976348932441 1.0185496616149132 0.026013295483367803 0.99536087705509446 1.1538283343711835 1.8190496124508599 0 0 0.45752811809556143 1.5343590740481383 0.28032509149898349 0.35379645013913003 0.93941465730869511 0.99999999999999933 6.6613381477509392e-16 0.83256895749370929 0.83307892980130838 0.83239939902649085 0 0 0 0 8.0902633615640696 0.48808388965680571 0.49909879280952701 0.49772838101626116 0 5.6012385314509323e-06 0 0 0.0011246156457872911 0.0096034164451683848 3.0264349426245816 0.0035148520453359413 6.6613381477509392e-16 6.4682775762639762e-16 0.0015499531431908099 0.0066138519980068677 1.007366311728277 1.0080758735652746 0.99999994365316358 1 1.1227899172515956 1.7738221954390594 3.6902085792679724 4.7881773707176087 0 0 0 0 0.00077328986377385618 0.0012925229938778281 0.0012568170946480718 0.0009130197253637562 0 4.5047142170542148e-05 0 0 0.00081187543780131158 0.010784422134113535 0.011468686949613307 0.00022527198442569562
22.863286974968073 2500 0.062908480151713714 0.99536162070612355 0.38786729482109128 1.0172356652044725 0.024400142017751716 0.99536083528800157 1.090964968076001 1.7367382444657444 0 0 0.43106748206221623 1.5576113410088932 0.26302102786664427 0.37953614537421271 0.91181956607528825 0.99999999999999933 8.8817841970012523e-16 0.83915801064341056 0.8300135261150603 0.83897904412499957 0 0 0 0 7.8359672690476589 0.52265366673148284 0.47022067522697542 0.46898987802107489 0 4.1246667179916053e-06 0 0 0.00048220106209040007 0.0043403653783570554 2.8778308231360223 0.0022383122090962647 8.8817841970012523e-16 6.7039407927489127e-16 0.0024097996530817499 0.0066407617947352778 1.0087623228099982 1.0074028725584105 0.99999993202818904 1 1.071205845272267 1.7073962939577922 3.1879581298198394 4.2938435462810407 0 0 0 0 0.0006109852610355444 0.0013303810216997039 0.0013672507870232966 0.00087000807887165012 0 7.9976319298473778e-05 0 0 0.00075064564101362313 0.009878068079794227 0.011525322180857436 0.00020245627601073196
23.763880159754695 2600 0.062655375103069982 0.99536165123474496 0.41360052038822848 1.0165378105464318 0.02591429574775006 0.99536079128635968 0.98752394713693259 1.6297137958053967 0 0 0.41065536564910782 1.5064936685918056 0.24263838455959105 0.37715222912683166 0.89038064508536829 0.99999999999999933 6.6613381477509392e-16 0.84644243935918162 0.82605056423156265 0.84627143325035892 0 0 0 0 7.1933752712509342 0.44077131842876938 0.43229887246426973 0.43120522700190711 0 3.4955659220142995e-06 0 0 0.00087047420882394185 0.0071009030156022022 2.8000866391958117 0.0024829811429877466 6.6613381477509392e-16 6.1825549751835101e-16 0.0031393377382804072 0.0059949678765729352 1.008994450199407 1.0076477846332874 0.99999991827090617 1 0.98576850297077778 1.6280507481515427 2.4204168405624453 3.1271450984909781 0 0 0 0 0.00047624950007664284 0.0013420847928046246 0.0010699951200863343 0.00078593928029254464 0 0.00011027981232258031 0 0 0.00076835300239814813 0.0089907514026859488 0.010739966222406583 0.00027705277101815954
24.691131750269797 2700 0.059855513991273125 0.99536168059602026 0.41712624998938419 1.0158906208478529 0.024967306092366876 0.99536074595924284 0.93437762834721738 1.4220336295766298 0 0 0.38328417546524274 1.4593244183831033 0.22459229190015556 0.54814372018937285 0.87976232705216006 0.99999999999999933 8.8817841970012523e-16 0.85384646611517812 0.82189259452327634 0.85368817786596507 0 0 0 0 6.4213312123654047 0.40048488640448238 0.35700075543778587 0.35618875826753416 0 9.288635560287204e-06 0 0 0.00046734005037825155 0.0038571053617024683 2.3634858793851512 0.00244612880596847 8.8817841970012523e-16 7.0017558362830901e-16 0.0023316098504087414 0.0058047157717746383 1.0069596680954787 1.007130767784056 0.99999990208793776 1 0.91235292479555485 1.4449213161508434 1.5387467607581442 2.3765165599512148 0 0 0 0 0.00070345988631087585 0.0014880887579811282 0.00068797311001810794 0.0007588162704373027 0 0.0002155385198160147 0 0 0.0006974890152312849 0.007294380945312923 0.009043982455282748 0.00043163495604284008
25.637244404225314 2800 0.056883726147119527 0.99536170840199745 0.44827777635247734 1.0152242164197576 0.025499710267874016 0.99536070062854209 0.8480800746370849 1.1879458666825202 0 0 0.36418779950486985 1.3878977515851607 0.21065491280760651 0.89343591409953949 0.88047945721375187 0.99999999999999933 6.6613381477509392e-16 0.86086770122850054 0.81777223523135767 0.86072001979685431 0 0 0 0 5.1174461098895367 0.33832877930160377 0.2562261516881148 0.25565773549209009 0 6.6565585603448665e-06 0 0 0.0012678429651980106 0.011339309668987024 2.5864131037449241 0.0057531944099612972 6.6613381477509392e-16 5.0311869211428549e-16 0.0020932336039236623 0.0054155313196507949 1.0093560231309668 1.0083099134939248 0.99999988892230962 1 0.81264838886655766 1.228301997590846 1.0977430622660937 1.264150925971441 0 0 0 0 0.00038098457081054999 0.0012128463847402991 0.00058952458568145441 0.00055789201370588164 0 0.00031744138702848382 0 0 0.0011323398029707303 0.0055603737568711929 0.0062878346415041614 0.00087150304939543266
26.587724438091765 2900 0.049157016581849539 0.99536173417451368 0.46977430347315396 1.0145904521785305 0.025276070759433542 0.99536065688161812 0.81333986775237754 1.0258333383555878 0 0 0.34644576086665674 1.2665398897062434 0.20092297157436562 1.3894622147799269 0.89423701242179021 0.99999999999999933 6.6613381477509392e-16 0.86723354342402104 0.81367593471477795 0.86709543472492256 0 0 0 0 3.2093321909897745 0.39243703485859288 0.15406869940121695 0.15374306335912152 0 8.2844142811367893e-06 0 0 0.0031338482252083015 0.023319951031714765 1.1964148292276209 0.0091309373839081505 6.6613381477509392e-16 4.7825142257224977e-16 0.0089992603468248573 0.0049729023887228104 1.0089750488267777 1.0090381280722931 0.99999986403328744 1 0.76019880153805763 0.96591771985668073 0.92579536091268133 0.92509697249776834 0 0 0 0 0.00015853618276378417 0.00096523657759737798 0.00049568848200464148 0.0003735243951809706 0 0.0015463071936955503 0 0 0.00068855245688636039 0.005582830388287165 0.0037470969022252516 0.0017752598111217969
27.537047234961637 3000 0.042750151737166821 0.99536175779505387 0.48781679510977405 1.014019658760229 0.02085424201088126 0.99536061571725742 0.74531564009717144 0.90238445294608149 0 0 0.33255525090368182 1.1600925915671365 0.19546048434435964 1.8755324460623242 0.90251338781388057 0.99999999999999933 6.6613381477509392e-16 0.87303039527106774 0.80982509587454266 0.87253096908772609 0 0 0 0 2.5959341973031056 0.33259703940885055 0.10245669068934063 0.1024754943579811 0 1.1708252364853795e-05 0 0 0.0035019473790282689 0.025168674390265759 1.1999769404811256 0.0090268516461751089 6.6613381477509392e-16 5.7027049325721112e-16 0.039514990584510197 0.009029526043708427 1.0101633843245768 1.0089402771924283 0.99999983826719818 1 0.73603532933609228 0.9383394182235506 0.59590510223479876 0.97496735206698837 0 0 0 0 0.00011214146599227143 0.0007443625483547192 0.00049337481901955886 0.00019625161290189695 0 0.0079342448324335249 0 0 0.00043776906271124013 0.023754176313120431 0.003215075484812235 0.0046862741097220923
28.48864148707872 3100 0.041380554989252118 0.99536177940223092 0.48216246523154566 1.0133968733708774 0.019952150406267338 0.99536057759224483 0.75190396877997989 0.85397402310922244 0 0 0.31731524051265364 1.0360937939338171 0.19796762704867271 1.9103893193563559 0.90177244707769444 0.99999999999999933 6.6613381477509392e-16 0.87778281277517656 0.80645395177199619 0.87729495901331089 0 0 0 0 2.4555697319319214 0.2649178972983709 0.13220359596596223 0.1323269397433863 0 1.182290771632243e-05 0 0 0.0025105918177369757 0.020709324490082046 0.90554242127450757 0.0060328807644286601 6.6613381477509392e-16 6.2102600095219878e-16 0.062867228042845585 0.013602009700676635 1.0084013991397662 1.0089610149139898 0.99999981178325048 1 0.73873080846351025 0.86474590849024824 0.49303759207505021 0.95890369564290134 0 0 0 0 0.00010446980918169354 0.00074253247725565238 0.00060110763356016584 0.00015368926956908834 0 0.012697323046628919 0 0 0.00045282803837089078 0.037480569492724027 0.0020909838448438293 0.0072640674465937081
29.437631625307414 3200 0.041201912567956217 0.99536179895714838 0.475941965437363 1.0128258174187885 0.019609719247371472 0.99536054316037326 0.74864860007666789 0.86415251358795886 0 0 0.30965754998164818 0.95729930491376236 0.19898933887101367 1.6810002317047612 0.89847027497106546 0.99999999999999933 8.8817841970012523e-16 0.88146501666557697 0.80359930927709311 0.88099884549493446 0 0 0 0 2.4295391172347878 0.21803982506977906 0.15392633663087685 0.15401238403297351 0 8.3484134078703098e-06 0 0 0.0010857944677930154 0.011420023716336519 0.65387711898453271 0.0030871647639369665 8.8817841970012523e-16 4.8555271204444927e-16 0.055578966093526402 0.011951366897117233 1.0078524017246706 1.0068463406428432 0.99999978266365319 1 0.7362554242860333 0.83928887338676483 0.47683542956343344 0.86644541543235643 0 0 0 0 0.00011773929617944937 0.00070715122162375347 0.00048048804835861182 0.0001531833647677451 0 0.011122174867691827 0 0 0.00046562416043179636 0.032877190160520091 0.001467201041188231 0.0071805443334546871
30.379328475462263 3300 0.041231373095604089 0.99536181647650845 0.46628645640816851 1.0122043082642505 0.01922563085359261 0.99536051285506422 0.73680510443661607 0.84312848493082759 0 0 0.30703873542794852 0.98374468038914464 0.19917930362389377 1.2451011811361712 0.89524186273457873 0.99999999999999933 6.6613381477509392e-16 0.88379101070751498 0.80108692623337063 0.88332643730325366 0 0 0 0 2.4297651379947403 0.18739445836970819 0.16552961785550385 0.16566428910568776 0 4.9167854137386047e-06 0 0 0.00045160865673680463 0.0044880470264098632 0.55184421291242791 0.0027711415505826571 6.6613381477509392e-16 3.7763605189790209e-16 0.031409077751355229 0.0071118351337424619 1.0079480308036746 1.0075028391104341 0.99999975104511374 1 0.7341297532764226 0.83978724495533263 0.46838115121327895 0.6720891136119983 0 0 0 0 0.00012248553068639866 0.00057574062282182822 0.00046358158112106633 0.00012060436899847719 0 0.0061117460510635817 0 0 0.00047025558657455937 0.018742177525996228 0.0013528384794099018 0.0047361181526831136
31.313935958591994 3400 0.041277643560929535 0.99536183209866336 0.45517671589186648 1.0117733908509923 0.018788622235818956 0.99536048676943722 0.73987140446649313 0.80718781560064468 0 0 0.30646191962500119 0.99778212823433354 0.19888377594893639 0.73728299106304873 0.89292368292016577 0.99999999999999933 6.6613381477509392e-16 0.88498967506345583 0.7991288608980246 0.88451003745613666 0 0 0 0 2.4346402704342842 0.16825387443881923 0.1714359159091223 0.17160511518522889 0 4.875577035298459e-06 0 0 0.00061738813975365132 0.0055260368898266219 0.52364482514150124 0.003895616600522245 6.6613381477509392e-16 3.894036461103172e-16 0.010779332682795219 0.0035800041160419928 1.0076492431442006 1.0077937695606223 0.99999971695742984 1 0.73534206456915208 0.82121199068062112 0.45665287003649352 0.53847833486646135 0 0 0 0 0.0001077957674541772 0.00033926430930082788 0.00030980941332946899 0.00011597087017302083 0 0.00174014376836471 0 0 0.00047383141300860027 0.0073205073589073869 0.0013211121176552479 0.0021202598926702825
32.242926333150265 3500 0.041310090230297566 0.99536184598309907 0.44544496646702875 1.0113948942787634 0.018401371757384832 0.99536046485186247 0.74508137981729794 0.80053444756909498 0 0 0.30577125486248641 1.0021699318424799 0.19922016644192267 0.31147086513214806 0.89169853530250065 0.99999999999999933 8.8817841970012523e-16 0.88507605034221815 0.79786629148218213 0.88458289819411362 0 0 0 0 2.4384270883874817 0.15766888230366002 0.17446571656387866 0.17457506332988032 0 5.1184614467954634e-06 0 0 0.00087984523291753929 0.0083167020290922135 0.52201377056336551 0.0042457231066807353 8.8817841970012523e-16 4.2526774367101019e-16 0.0010012473980284136 0.0027451420970820823 1.0074874261471414 1.0077891273589237 0.99999968039873244 1 0.73490318126410936 0.80034423183393688 0.44532738064953131 0.50624044889710618 0 0 0 0 8.5106569511081721e-05 0.00017325000162472288 0.00026671662342308915 0.00011943670730801825 0 3.0138854072391235e-05 0 0 0.00047635942667610329 0.0034942722709409815 0.0013626348170335972 0.0005363069230494463
33.168579451509686 3600 0.041322851050819856 0.9953618582926651 0.43911794225505441 1.0111332547644498 0.018145605321548127 0.99536044695910375 0.74845881306243733 0.81159484976897089 0 0 0.30450868667548908 0.99958149114979578 0.20204575934082658 0.33644185952822164 0.891604495488728 0.99999999999999933 6.6613381477509392e-16 0.88417868769260977 0.79717207090773512 0.88365922969579269 0 0 0 0 2.4394894456059437 0.15361886027055785 0.17539587144734164 0.17542794594290145 0 5.2728405943707737e-06 0 0 0.0010141850846390155 0.010513082243406089 0.54205533421695118 0.004298085957217904 6.6613381477509392e-16 3.97223096069359e-16 0.00071938336031164422 0.0027007852590075262 1.0080262659191115 1.0074993964779639 0.9999996413348653 1 0.73346813418562207 0.79362837048606494 0.43862722213581329 0.489284548214657 0 0 0 0 6.9823256666032556e-05 0.00015927130681711387 0.00020481252889774726 0.00010458416789746501 0 3.5748492550641167e-05 0 0 0.00047697840480594839 0.0031976839336183972 0.0014570582923544542 7.9987885009676307e-05
34.093201065819464 3700 0.04131478616428251 0.99536186917873448 0.43646416542329847 1.010819141443186 0.018032423662835605 0.99536043289921083 0.74981920323352269 0.81765151076629095 0 0 0.30281090435377234 0.99197092573823764 0.20454850361544483 0.46508054364209139 0.89240546242027641 0.99999999999999933 6.6613381477509392e-16 0.88275906676158022 0.79700001689575717 0.88230355726356091 0 0 0 0 2.4376357151334376 0.15393257570979971 0.17477856877341497 0.1747631957497412 0 6.1734124388204662e-06 0 0 0.0019587842870032665 0.012578725034976829 0.57436916284110551 0.0053884976334728435 6.6613381477509392e-16 4.2823949356042117e-16 0.0022461697605082593 0.0027336574346813552 1.0084875224449228 1.0073410272705507 0.99999959972146646 1 0.73284490860580365 0.79858011988155309 0.43678616583519203 0.46122539841626514 0 0 0 0 6.1181326440952268e-05 0.00029939563002245813 0.00018358088439814817 9.7878379706677532e-05 0 0.00017095709176223432 0 0 0.00047620055575720775 0.0035012960892075997 0.0015519125380650701 0.00026116564466104264
35.018851889535945 3800 0.041294996693715363 0.99536187877914084 0.43705446182356295 1.0105510227134462 0.018048162555977579 0.99536042244712752 0.74933997598378843 0.81881759695690981 0 0 0.30120811954343707 0.98180429584335083 0.20664993259279227 0.53230328770082092 0.89364338773746133 0.99999999999999933 8.8817841970012523e-16 0.88086016287174584 0.79716991343402221 0.88063180074650815 0 0 0 0 2.4342559876515657 0.15678034481020389 0.17353756967275144 0.17354101661313487 0 6.961508319093141e-06 0 0 0.0034905688406257976 0.015777814482488873 0.58674067563783128 0.0087149750990243007 8.8817841970012523e-16 4.2560850825544219e-16 0.0044561723927782886 0.0028612415715016234 1.0087134274752094 1.0079145225576751 0.99999955551460562 1 0.73365737362534089 0.80119401682605951 0.43825232849873308 0.43314720442141164 0 0 0 0 5.6192943081435624e-05 0.00042421960853617814 0.00017040553277363472 8.899777375345191e-05 0 0.0005368965979983889 0 0 0.00047595622678923245 0.0042813689254240454 0.0015846967827941557 0.00044282432527682021
35.947171304559525 3900 0.041275861342047242 0.99536188721888186 0.43914860408774581 1.0101834457566889 0.018126236890879395 0.99536041535190967 0.74730667001440598 0.8166068195431021 0 0 0.30018357119766886 0.97183184570677605 0.20819396415259747 0.50425971948961135 0.89503871992309902 0.99999999999999933 6.6613381477509392e-16 0.87907803811579233 0.7975052228296361 0.87889146803419393 0 0 0 0 2.4312086947476699 0.15999377015018132 0.17207783671480339 0.17215949785651302 0 7.8263806311951664e-06 0 0 0.0051411866752828373 0.020447021733823307 0.58662290392151406 0.012926248534089302 6.6613381477509392e-16 4.5137329743647646e-16 0.004867690832741898 0.002908599712263761 1.0086414246659967 1.0079317539454371 0.99999950868026377 1 0.73439926367725983 0.80205232620016365 0.44067660605570813 0.41471772861467426 0 0 0 0 7.9705477608331881e-05 0.00042457392080774286 0.00013638801067314681 8.9173643624312153e-05 0 0.00060640012157972198 0 0 0.00047752886364359741 0.0044654216052575852 0.0015708061974086395 0.00054589377217767248
36.878988065810347 4000 0.041261409861918057 0.99536189460983648 0.44120455920106427 1.0101525535916289 0.018204722150142003 0.99536041134122633 0.74428618619321862 0.81169061066569737 0 0 0.2998242423415769 0.96400509137835522 0.20899755607088419 0.42955429970695275 0.89649510869179927 0.99999999999999922 7.7715611723760958e-16 0.87773908928409972 0.7979288095322129 0.87749047722002704 0 0 0 0 2.4292821231676403 0.16300303550744513 0.17050129868977915 0.17071513752753817 0 9.2412334275814567e-06 0 0 0.006459689021562044 0.02445783448560937 0.57213179540664949 0.015810536739174402 7.7715611723760958e-16 4.9254297922586177e-16 0.0037537991782794979 0.0028539114307824581 1.0082491693104583 1.0074737948818053 0.99999945921788025 1 0.73490164813843395 0.80111649023737574 0.44239197579964007 0.40502096264754239 0 0 0 0 9.3883736667353511e-05 0.0003663986970041717 0.00015354375771051677 7.7571736978781109e-05 0 0.00038898764612168429 0 0 0.00048005282682914754 0.0040279637761353338 0.0015242024063138455 0.00046692499128216168
37.814758314481765 4100 0.041249366233279426 0.99536190105709776 0.44240512478621818 1.0096540707658523 0.018248931015786399 0.99536041012131382 0.74110531363724785 0.80613186449423402 0 0 0.29995359185532083 0.96564285376303216 0.20912064983566059 0.32148191280275179 0.89796476460357211 0.99999999999999933 6.6613381477509392e-16 0.87709626065189916 0.79836160467250294 0.87662138731332861 0 0 0 0 2.4279457992680875 0.16571718485147324 0.16882034065810347 0.16918421664081079 0 1.1062148058651378e-05 0 0 0.0068787974143270543 0.023604249110001932 0.55566388753621354 0.015551958188622426 6.6613381477509392e-16 4.769568341813483e-16 0.0020476931435407359 0.0027906680368830435 1.0102193860519206 1.0083198373197064 0.99999940714160496 1 0.73530718350338975 0.79961308511418883 0.44245894094546789 0.40220051065724732 0 0 0 0 9.3707793256131791e-05 0.00025911527950100001 0.00012490203136072132 7.2098866107551536e-05 0 0.00012903334278847444 0 0 0.00048313461109424826 0.003505194407762203 0.0014853726018061542 0.00029387678387568592
38.754417615193859 4200 0.041245143302040564 0.9953619066581828 0.44290951182277583 1.0092853794375001 0.018267866284967217 0.9953604113867448 0.73816005983633504 0.80016951352523358 0 0 0.30018558641454673 0.9729142848330623 0.2087332097082461 0.31259735597806432 0.89952737628561585 0.99999999999999933 6.6613381477509392e-16 0.87680084882154463 0.79869946569485528 0.87627336046103788 0 0 0 0 2.4273001924100424 0.16783977663345473 0.16725319917109613 0.16768468697264893 0 1.0347778990483832e-05 0 0 0.0053662908646549311 0.020328128259233368 0.54572682454657806 0.012649151844093166 6.6613381477509392e-16 4.6353543603081615e-16 0.00065271215834837408 0.0027698474795330866 1.0112106356186117 1.0096071096856021 0.99999935248878424 1 0.73547647507567149 0.79716204412812175 0.44171332348045095 0.40384284818953498 0 0 0 0 8.8958527134219058e-05 0.0002076852102153162 0.00011756902905305957 5.6495090749867291e-05 0 1.7903857135963471e-05 0 0 0.00048755206445223737 0.003260512911764709 0.0014572471483134237 0.0001299448562244103
39.697299238051741 4300 0.041248601905055825 0.99536191150250053 0.4429971141549201 1.0086838186313192 0.01827301160686487 0.99536041483108384 0.7358548768324632 0.79417435729275476 0 0 0.30042158512076617 0.97551388356675972 0.20788920238274622 0.31305813018551626 0.90078561853247296 0.99999999999999933 6.6613381477509392e-16 0.87686255495722676 0.79872002739156034 0.87636012974510014 0 0 0 0 2.4277800583976736 0.1695458433271877 0.1660325708170278 0.16641569781012977 0 1.0915958593352379e-05 0 0 0.0020284092521146305 0.023778789704883362 0.53523147459228682 0.010613263569222636 6.6613381477509392e-16 4.1966429803607735e-16 8.778077294370362e-05 0.0027738456682565916 1.012203157133087 1.0107998854864353 0.9999992953255602 1 0.73549243630292982 0.79377787360756469 0.44113507032725846 0.40664462952257124 0 0 0 0 8.4710943190649789e-05 0.00024477096395144764 0.00014878318848371121 5.0044456197011628e-05 0 1.4201494151501844e-05 0 0 0.00049226002135722979 0.0032050065528177966 0.0014335273940308069 6.0917847222616952e-05
40.642577693553534 4400 0.04125563341211471 0.99536191567255361 0.44279484160433069 1.0081472294097067 0.018267781662003667 0.99536042016252813 0.73718803893566409 0.78816756069888794 0 0 0.30070997787732651 0.97404266773419457 0.20684130739102563 0.31399044747325106 0.90151328042194978 0.99999999999999933 8.8817841970012523e-16 0.87718314918533102 0.79837957288437122 0.87666980066561906 0 0 0 0 2.428753263519579 0.17056263085525586 0.16525696179812577 0.16549250220056586 0 1.3107969732140438e-05 0 0 0.004949742443075872 0.035767604208654755 0.52591137274141031 0.017871030789248253 8.8817841970012523e-16 4.4292462320994702e-16 0.00012050388156693904 0.0027788500939247818 1.0122811785285248 1.011245451511301 0.9999992357197337 1 0.73551686926032178 0.78937144524547587 0.44069653581027096 0.4053743706766344 0 0 0 0 4.3913287893835546e-05 0.00021167134737740798 0.00021294008117681834 4.9897223608830799e-05 0 2.2155508548781551e-05 0 0 0.00049623610976918273 0.0031914485217207867 0.0014141449854592743 6.9724235178801806e-05
41.589329786383765 4500 0.04126651161362184 0.99536191924168149 0.44204788262889716 1.0077003963928592 0.018241774082284185 0.9953604271218891 0.73941440669601222 0.7903911986665535 0 0 0.30112648278830151 0.96983163056639088 0.20609462170836823 0.31506435602400357 0.90167791241754836 0.99999999999999922 8.8817841970012523e-16 0.87781650420248669 0.79771377493361273 0.87730915293548994 0 0 0 0 2.4302667559661635 0.17087899949564425 0.16478510138577088 0.16486890705793872 0 2.4606245644797531e-05 0 0 0.010677957349921033 0.055280227949993571 0.51914916776581654 0.030746657424288882 8.8817841970012523e-16 4.7139474901042516e-16 0.00044109347872546686 0.0027804147222526394 1.0118047761942139 1.0114329578091985 0.99999917373286507 1 0.73560870669799616 0.78508804787844377 0.44009718080497134 0.40116009296694188 0 0 0 0 4.0884159958473493e-05 0.00013366440582629802 0.00025628477392382988 4.8754267894176346e-05 0 3.4909843278496322e-05 0 0 0.00049892542399874594 0.0031973372841745439 0.0014033277752563697 0.00017380062956495445
42.536463199910095 4600 0.041280924604158047 0.99536192227158116 0.4408357084106645 1.0072758725386215 0.018198105641725786 0.99536043549753384 0.74014703647619084 0.79130094321394973 0 0 0.30146148487943181 0.96448135861838225 0.20584550296124554 0.31631495209634913 0.90133682293105122 0.99999999999999933 6.6613381477509392e-16 0.87864856562829696 0.79679025256153757 0.8781505396674657 0 0 0 0 2.4321587444256632 0.17049605334400147 0.16455267411554367 0.16458479856857708 0 3.7450401781972068e-05 0 0 0.016974268248141109 0.079754406529543576 0.52045734642109687 0.046670184536216762 6.6613381477509392e-16 5.6365811886767962e-16 0.00081110679469359329 0.0027789329299620831 1.0114543119878046 1.0112557884789577 0.9999991094216153 1 0.73567677751740956 0.78519788837925453 0.43931520492964043 0.39542947782067733 0 0 0 0 4.2192314828906365e-05 0.00011796870761662965 0.00023611783645632103 5.1020511554967382e-05 0 5.2880474335618115e-05 0 0 0.00050055903273983702 0.0032208432468652432 0.0013946253675289283 0.00030017157443471178
43.483113450725455 4700 0.041297898972615953 0.99536192481181662 0.43888455337250376 1.0069648312796249 0.018125009945821752 0.99536044514099931 0.7396639968266463 0.78742345532981328 0 0 0.30199491160129205 0.96565751661781718 0.20578345452206248 0.31738511118647161 0.90080533745125868 0.99999999999999933 6.6613381477509392e-16 0.8794647798874965 0.79568575767512739 0.87896231819244597 0 0 0 0 2.4344531288417661 0.16918157885979662 0.16442747036306157 0.16456783329474367 0 5.0771993914834779e-05 0 0 0.022254963360807394 0.10255600701716505 0.51410489523694314 0.060827046375951668 6.6613381477509392e-16 4.932732953102107e-16 0.00095402512910338418 0.0027689171319019578 1.0108651645714515 1.0104479015919212 0.99999904280813456 1 0.73560908985904749 0.78281050501369054 0.437820439662373 0.38819681148703633 0 0 0 0 4.8119837701309251e-05 0.00014920708152214927 0.00018128279269568541 7.0756248803183403e-05 0 7.374830440018564e-05 0 0 0.00050208080306716454 0.0032214968888048443 0.0013684880043852957 0.00042521556565663216
44.428749582783553 4800 0.04131300168301906 0.99536192689843317 0.43593703884210389 1.0065858252290423 0.018009867619374183 0.99536045597724276 0.73816945795565891 0.78149288354516688 0 0 0.3025709998205639 0.96872983020261083 0.20572756533625119 0.31797943035857174 0.90039550055446294 0.99999999999999922 7.7715611723760958e-16 0.88011664549402713 0.79457121547953313 0.87965229001606859 0 0 0 0 2.4365600273120784 0.16679621858342317 0.16424297973860771 0.16458560578382714 0 6.2983057888778437e-05 0 0 0.025825703148702053 0.11696405501802358 0.50566550842731739 0.067539876264342477 7.7715611723760958e-16 4.3113011230484947e-16 0.00085412311480724697 0.0027474643009177606 1.0104938331306312 1.0107220644953707 0.9999989738678432 1 0.73600042919171105 0.77918189803143845 0.43528922652810237 0.38241287853010991 0 0 0 0 5.3726959993414678e-05 0.00019835445731927596 0.00018047943249337238 7.955363800090287e-05 0 9.0926779461082501e-05 0 0 0.00050397036789515321 0.0031893386549843041 0.0013487313593951306 0.00051466243292533202
